,laptop_id,name,price,processor,ram,os,storage,img_link,display,rating,no_of_ratings,no_of_reviews,laptop_brand,os_brand,processor_brand,usecases
266,266,MSI Pulse GL66 Core i7 11th Gen,114990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kr3tj0w0/computer/b/p/r/na-notebook-msi-original-imag4z5zs2xkvmwh.jpeg?q=70,15.6,4.5,153.0,25.0,MSI,Windows,Intel, Gaming
267,267,ASUS TUF Gaming F17 (2022) Core i7 12th Gen,114990,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/q/d/n/-original-imagetjymucqggdq.jpeg?q=70,17.3,3.9,12.0,0.0,ASUS,Windows,Intel, Gaming
268,268,acer Aspire 7 Core i5 9th Gen,57090,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kcc9q4w0/computer/h/t/g/acer-na-gaming-laptop-original-imafthr8aa4rsjpn.jpeg?q=70,15.6,4.4,2952.0,364.0,acer,Windows,Intel, Student/Education
269,269,Lenovo Ideapad 330s Core i5 8th Gen,56990,Intel Core i5 Processor (8th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/jzu60sw0/computer/z/v/d/lenovo-na-thin-and-light-laptop-original-imafjrbd3k9fhh9a.jpeg?q=70,15.6,4.0,21.0,5.0,Lenovo,Windows,Intel, Student/Education
272,272,ASUS Ryzen 5 Dual Core 5th Gen,55990,AMD Ryzen 5 Dual Core Processor (5th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1b1oy80/computer/n/t/t/fa506ic-hn075w-gaming-laptop-asus-original-imagcwugqkffhevx.jpeg?q=70,15.6,4.6,10.0,1.0,ASUS,Windows,AMD, Student/Education
273,273,APPLE 2020 Macbook Air M1,109990,Apple M1 Processor,8 GB DDR4 RAM,Mac OS Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/khdqnbk0/computer/5/d/e/apple-original-imafxfyqkdfxqjab.jpeg?q=70,13.3,4.6,1149.0,126.0,APPLE,MacOS,Apple M1, Creative/Design
276,276,acer Aspire 5 Ryzen 5 Hexa Core AMD Ryzen 5,55990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krf91u80/computer/n/y/q/aspire-5-thin-and-light-laptop-acer-original-imag57xygyzhxaa7.jpeg?q=70,15.6,4.4,61.0,7.0,acer,Windows,AMD, Student/Education
277,277,HP Celeron Dual Core,24999,Intel Celeron Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/z/j/j/14s-dq3037tu-thin-and-light-laptop-hp-original-imagghdpygbmghvm.jpeg?q=70,14.0,3.7,65.0,7.0,HP,Windows,Intel, Home/Everyday use
278,278,ASUS TUF Gaming A17 Ryzen 7 Octa Core 4800H,76990,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kpodocw0/computer/7/j/n/na-gaming-laptop-asus-original-imag3v8dna5gf6zc.jpeg?q=70,17.3,4.5,17.0,4.0,ASUS,Windows,AMD, Gaming
282,282,HP Ryzen 3 Quad Core 5300U,40390,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/5/k/i/-original-imaggsh8hmh4jmdz.jpeg?q=70,14.0,4.3,2025.0,257.0,HP,Windows,AMD, Home/Everyday use
283,283,DELL Inspiron Ryzen 5 Hexa Core 5625U,52490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/u/x/inspiron-3525-thin-and-light-laptop-dell-original-imagg42smhwrtf3g.jpeg?q=70,15.6,4.1,23.0,4.0,DELL,Windows,AMD, Student/Education
284,284,HP Pavilion Ryzen 5 Hexa Core AMD R5,61990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kulk9zk0/computer/f/t/w/15-ec2075ax-gaming-laptop-hp-original-imag7nyzhxqc7xhh.jpeg?q=70,15.6,4.5,99.0,13.0,HP,Windows,AMD, Gaming
285,285,HP Core i5 11th Gen,51890,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzrbiq80/computer/v/d/d/15s-fq2626tu-thin-and-light-laptop-hp-original-imagbpb2sztfprgz.jpeg?q=70,15.6,4.2,283.0,17.0,HP,Windows,Intel, Student/Education
288,288,DELL Ryzen 3 Dual Core 3250U,39490,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l0bbonk0/computer/e/h/g/inspiron-3515-thin-and-light-laptop-dell-original-imagc4khfybjef5s.jpeg?q=70,15.6,4.0,29.0,2.0,DELL,Windows,AMD, Home/Everyday use
290,290,APPLE 2021 Macbook Pro M1 Pro,241990,Apple M1 Pro Processor,16 GB Unified Memory RAM,Mac OS Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kuyf8nk0/computer/3/n/s/mk183hn-a-laptop-apple-original-imag7yzkbgbwvwq3.jpeg?q=70,16.2,4.8,119.0,14.0,APPLE,MacOS,Apple M1, Creative/Design
294,294,HP Envy x360 Creator OLED Intel Evo Core i7 12th Gen,114990,Intel Core i7 Processor (12th Gen),16 GB LPDDR4X RAM,Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/h/k/z/x360-bf0058tu-thin-and-light-laptop-hp-original-imagh4ypj3ujgska.jpeg?q=70,13.3,3.8,6.0,1.0,HP,Windows,Intel, Creative/Design
297,297,Infinix ZERO BOOK Series Laptop Intel Core i5 12th Gen,51532,Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/7/d/i/zl12-business-laptop-infinix-original-imagm83gc6xr8sau.jpeg?q=70,15.6,4.0,32.0,14.0,Infinix,Windows,Intel, Student/Education
300,300,ASUS ROG Zephyrus M16 Core i7 11th Gen,139990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,Windows 10 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l3vxbbk0/computer/v/w/o/-original-imagewgt7g66ynx4.jpeg?q=70,16.0,4.3,8.0,0.0,ASUS,Windows,Intel, Gaming
301,301,ASUS VivoBook 14 (2022) Core i3 12th Gen,47990,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/1/g/-original-imagg6t9hmxg6ndz.jpeg?q=70,14.0,4.3,39.0,9.0,ASUS,Windows,Intel, Student/Education
303,303,Lenovo Yoga Slim 7 Pro Intel Core i5 11th Gen,70900,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/x/t/r/14ihu5-thin-and-light-laptop-lenovo-original-imagheh6vrqvpfnx.jpeg?q=70,14.0,4.7,3.0,0.0,Lenovo,Windows,Intel, Creative/Design
304,304,HP 15s Core i3 11th Gen,35699,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/g/i/2/laptop-hp-15s-fq2670tu-laptop-hp-original-imagjmgbdgahch5f.jpeg?q=70,15.6,4.0,5.0,0.0,HP,Windows,Intel, Home/Everyday use
305,305,ASUS Vivobook S14 OLED (2022) Intel EVO Core i7 12th Gen,84990,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2urv680/computer/f/v/8/-original-image333auvbgkhr.jpeg?q=70,14.0,3.9,45.0,9.0,ASUS,Windows,Intel, Creative/Design
307,307,DELL Inspiron 3000 Core i3 11th Gen,43500,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l16rde80/computer/p/4/i/inspiron-3511-thin-and-light-laptop-dell-original-imagctygxz8x6hnx.jpeg?q=70,15.6,3.9,93.0,10.0,DELL,Windows,Intel, Home/Everyday use
308,308,ASUS Vivobook 14 (2022) Core i3 12th Gen,46990,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/o/z/-original-imagg6t9zfyzzeqg.jpeg?q=70,14.0,4.2,12.0,2.0,ASUS,Windows,Intel, Student/Education
310,310,ASUS Zenbook 13 Intel EVO Core i5 11th Gen,60990,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/z/h/h/-original-imaggugb4zvazpzf.jpeg?q=70,13.3,4.4,72.0,9.0,ASUS,Windows,Intel, Creative/Design
312,312,ASUS VivoBook 14 (2022) Ryzen 7 Quad Core AMD R7,46990,AMD Ryzen 7 Quad Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70,14.0,4.2,1232.0,119.0,ASUS,Windows,AMD, Student/Education
313,313,acer Predator Helios 300 Core i9 11th Gen,139999,Intel Core i9 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l01blow0/computer/f/8/m/predator-helios-300-gaming-laptop-acer-original-imagbx25hvqxzqsm.jpeg?q=70,15.6,5.0,7.0,1.0,acer,Windows,Intel, Gaming
314,314,acer Predator Helios 300 Core i7 12th Gen,156490,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l4ei1e80/computer/0/t/0/-original-imagfbayfqxfz5hm.jpeg?q=70,15.6,5.0,4.0,0.0,acer,Windows,Intel, Gaming
316,316,Avita SATUS S111 Celeron Dual Core,16490,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 11 Operating System,128 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/q/9/e/-original-imageye8tzbey747.jpeg?q=70,14.1,3.8,689.0,92.0,Avita,Windows,Intel, Budget Friendly
318,318,ALIENWARE Core i7 10th Gen,250000,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kcauaa80/computer/8/k/e/alienware-original-imaftgn37g4vzqmy.jpeg?q=70,15.6,4.0,5.0,2.0,ALIENWARE,Windows,Intel, Gaming
320,320,DELL Inspiron Core i5 11th Gen,57990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/v/c/x/inspiron-3511-thin-and-light-laptop-dell-original-imagf4n2y3uk8jcz.jpeg?q=70,15.6,3.7,10.0,0.0,DELL,Windows,Intel, Home/Everyday use
323,323,ASUS VivoBook Flip 14 Core i3 11th Gen,44990,Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3t2fm80/computer/p/q/q/-original-imageuecysr3cuca.jpeg?q=70,14.0,4.4,144.0,13.0,ASUS,Windows,Intel, Student/Education
325,325,DELL Ryzen 5 Hexa Core AMD R5,88990,AMD Ryzen 5 Hexa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/f/x/-original-imaghzahmt9zphps.jpeg?q=70,15.6,3.6,11.0,0.0,DELL,Windows,AMD, Gaming
326,326,HP Spectre Intel Evo Core i7 12th Gen,145499,Intel Core i7 Processor (12th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/b/2/-original-imagjmhqndcxs6yg.jpeg?q=70,16.0,3.7,3.0,0.0,HP,Windows,Intel, Business/Professional
327,327,Infinix INBook X2 Plus Core i3 11th Gen,33990,Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/e/n/-original-imagjfgfjnwnq89g.jpeg?q=70,15.6,4.2,197.0,43.0,Infinix,Windows,Intel, Home/Everyday use
329,329,ASUS Vivobook 15 Core i3 11th Gen,39990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ksyz8280/computer/s/r/z/vivobook15-thin-and-light-laptop-asus-original-imag6eyabh3w846p.jpeg?q=70,15.6,4.4,44.0,1.0,ASUS,Windows,Intel, Home/Everyday use
330,330,HP Core i5 7th Gen,58800,Intel Core i5 Processor (7th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/computer/a/y/b/hp-spectre-notebook-original-imaepbx7ncxbuzwc.jpeg?q=70,13.3,4.3,6.0,3.0,HP,Windows,Intel, Budget Friendly
331,331,ASUS TUF Gaming F15 Core i7 11th Gen,101490,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/2/o/q/-original-imagetjfvgfsm24g.jpeg?q=70,15.6,4.5,499.0,63.0,ASUS,Windows,Intel, Gaming
332,332,APPLE 2021 Macbook Pro M1 Pro,219894,Apple M1 Pro Processor,16 GB Unified Memory RAM,Mac OS Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kuyf8nk0/computer/z/k/q/mkgr3hn-a-thin-and-light-laptop-apple-original-imag7yzp78bpnzyg.jpeg?q=70,14.2,4.8,119.0,14.0,APPLE,MacOS,Apple M1, Multimedia/Entertainment
333,333,HP Victus Ryzen 5 Hexa Core 5600H,69990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l5bd5zk0/computer/l/e/k/15-fb0040ax-gaming-laptop-hp-original-imaggyuezf9qtypd.jpeg?q=70,15.6,4.7,3.0,0.0,HP,Windows,AMD, Business/Professional
334,334,DELL Insprion 3511 Core i3 11th Gen,41990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 10 Operating System,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ktx9si80/computer/2/c/y/inspiron-laptop-dell-original-imag75zxhd4vgejn.jpeg?q=70,15.6,3.6,25.0,4.0,DELL,Windows,Intel, Home/Everyday use
335,335,ASUS VivoBook Flip 14 Core i3 11th Gen,44990,Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kkyc9zk0/computer/j/z/b/na-2-in-1-laptop-asus-original-imagy6zh6zq2npfx.jpeg?q=70,14.0,4.4,144.0,13.0,ASUS,Windows,Intel, Student/Education
338,338,DELL G15 Ryzen 5 Hexa Core AMD R5,72790,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/x/4/j/g15-5515-gaming-laptop-dell-original-imag7chqvu3veeaz.jpeg?q=70,15.6,4.6,213.0,36.0,DELL,Windows,AMD, Home/Everyday use
339,339,acer Aspire 5 Core i5 11th Gen,60130,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70,15.6,4.1,85.0,5.0,acer,Windows,Intel, Home/Everyday use
340,340,MSI GF65 Thin Core i5 9th Gen,74990,Intel Core i5 Processor (9th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kdnf98w0/computer/5/a/a/msi-original-imafugm3vjgbfgzp.jpeg?q=70,15.6,4.6,893.0,173.0,MSI,Windows,Intel, Gaming
341,341,ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS,157990,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l572ufk0/computer/u/d/s/ga503rm-hq142ws-gaming-laptop-asus-original-imagfxjrtmpgfyhs.jpeg?q=70,15.6,4.0,4.0,0.0,ASUS,Windows,AMD, Gaming
343,343,ASUS Core i7 11th Gen,59490,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/g/y/8/x1500ea-ej701ws-business-laptop-asus-original-imagkftffdhmv2zv.jpeg?q=70,15.6,4.6,5.0,0.0,ASUS,Windows,Intel, Business/Professional
344,344,DELL Core i5 11th Gen,58490,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4pxk7k0/computer/n/g/g/inspiron-3511-d560742win9s-laptop-dell-original-imagfjtzjr3hhezv.jpeg?q=70,15.6,4.0,3.0,2.0,DELL,Windows,Intel, Home/Everyday use
349,349,ASUS VivoBook Gaming (2020) Core i7 10th Gen,87390,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kfeamq80/computer/z/c/z/asus-na-gaming-laptop-original-imafvuye6yhsbnkb.jpeg?q=70,15.6,4.3,273.0,41.0,ASUS,Windows,Intel, Gaming
351,351,ALIENWARE Core i7 10th Gen,214790,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kf4ajrk0/computer/j/f/u/alienware-original-imafvngmfmgqwawv.jpeg?q=70,15.6,4.1,13.0,4.0,ALIENWARE,Windows,Intel, Gaming
352,352,ALIENWARE Core i7 10th Gen,199990,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kcauaa80/computer/8/k/e/alienware-original-imaftgn37g4vzqmy.jpeg?q=70,15.6,4.9,12.0,0.0,ALIENWARE,Windows,Intel, Gaming
354,354,Infinix INBook X2 Plus Core i5 11th Gen,42990,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/b/j/-original-imagjfgy6ghyqssh.jpeg?q=70,15.6,4.3,47.0,11.0,Infinix,Windows,Intel, Student/Education
356,356,Mi Notebook Horizon Edition 14 Core i7 10th Gen,59990,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kl2mljk0/computer/h/h/r/na-thin-and-light-laptop-mi-original-imagy9zzhzwbgqha.jpeg?q=70,14.0,4.2,569.0,59.0,Mi,Windows,Intel, Home/Everyday use
363,363,acer Aspire 5 Core i5 11th Gen,46990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/krce64w0/computer/g/x/z/aspire-5-thin-and-light-laptop-acer-original-imag55gzykbb22cp.jpeg?q=70,14.0,3.7,337.0,35.0,acer,Windows,Intel, Home/Everyday use
365,365,DELL Vostro Core i3 11th Gen,42690,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/o/d/w/-original-imagf35eyyeezqpk.jpeg?q=70,14.96,4.4,171.0,18.0,DELL,Windows,Intel, Home/Everyday use
366,366,HP Pavilion Gaming Ryzen 5 Quad Core 3550H,59990,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kcm9t3k0/computer/q/x/r/hp-na-gaming-laptop-original-imaftpesbvfxgw9t.jpeg?q=70,15.6,4.4,2208.0,248.0,HP,Windows,AMD, Gaming
367,367,APPLE 2021 Macbook Pro M1 Pro,222990,Apple M1 Pro Processor,16 GB Unified Memory RAM,Mac OS Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kuyf8nk0/computer/g/z/q/mk1e3hn-a-laptop-apple-original-imag7yzmv57cvg3f.jpeg?q=70,16.2,4.8,119.0,14.0,APPLE,MacOS,Apple M1, Multimedia/Entertainment
368,368,ASUS Core i3 12th Gen,42990,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kyxb9u80/computer/4/y/0/vivobook-laptop-asus-original-imagbfz5wjzf4bde.jpeg?q=70,15.6,3.8,5.0,2.0,ASUS,Windows,Intel, Home/Everyday use
369,369,MSI GP65 Leopard Core i7 10th Gen,156090,Intel Core i7 Processor (10th Gen),32 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|512 GB SSD,https://rukminim1.flixcart.com/image/312/312/k6zda4w0/computer/g/s/z/msi-original-imafpbphchfxrmkp.jpeg?q=70,15.6,4.4,316.0,53.0,MSI,Windows,Intel, Gaming
370,370,DELL G15 Core i5 10th Gen,69890,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kqgyhe80/computer/d/l/f/g15-5510-notebook-dell-original-imag4gy96ahhtmvz.jpeg?q=70,15.6,4.3,333.0,29.0,DELL,Windows,Intel, Gaming
371,371,ASUS VivoBook K15 OLED Ryzen 7 Octa Core AMD R7,63990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70,15.6,4.6,58.0,7.0,ASUS,Windows,AMD, Multimedia/Entertainment
372,372,DELL G15 Core i7 12th Gen,108990,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l26hdow0/computer/d/r/a/g15-5521-se-gaming-laptop-dell-original-imagdktezaswjvsk.jpeg?q=70,15.6,4.0,12.0,4.0,DELL,Windows,Intel, Gaming
376,376,MSI Bravo Ryzen 5 Hexa Core 5600H,58500,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/7/3/l/-original-imagha3pvvc2xuz2.jpeg?q=70,15.6,4.4,2239.0,299.0,MSI,Windows,AMD, Gaming
377,377,acer Aspire 3 Ryzen 3 Dual Core 3250U,33200,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/c/u/5/-original-imagah7xqmwnt2x6.jpeg?q=70,15.6,4.1,264.0,31.0,acer,Windows,AMD, Home/Everyday use
378,378,DELL Inspiron Ryzen 3 Quad Core 5425U,41890,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1mh7rk0/computer/e/4/q/inspiron-3525-notebook-dell-original-imagd5k6ykzvkhdc.jpeg?q=70,15.6,3.9,8.0,0.0,DELL,Windows,AMD, Home/Everyday use
381,381,Lenovo IdeaPad Core i3 10th Gen,35990,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/h/x/8/14iil05-thin-and-light-laptop-lenovo-original-imag7anttggbgmzm.jpeg?q=70,14.0,4.2,66.0,8.0,Lenovo,Windows,Intel, Home/Everyday use
383,383,DELL Ryzen 5 Hexa Core AMD R5,71990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l0zm64w0/computer/e/g/8/g15-5515-gaming-laptop-dell-original-imagcnty69nhzy58.jpeg?q=70,15.6,4.6,110.0,22.0,DELL,Windows,AMD, Home/Everyday use
384,384,ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7,105990,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l0vbukw0/computer/z/o/e/-original-imagckcfz6jgjn3z.jpeg?q=70,15.6,4.5,90.0,18.0,ASUS,Windows,AMD, Gaming
385,385,Lenovo IdeaPad Gaming 3 Core i5 11th Gen,58900,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,15.6,4.1,45.0,10.0,Lenovo,Windows,Intel, Gaming
386,386,MSI Creator Z16 Core i9 11th Gen,210990,Intel Core i9 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/i/o/-original-imagh3kyz5vch93f.jpeg?q=70,16.0,4.7,3.0,0.0,MSI,Windows,Intel, Business/Professional
387,387,Lenovo IdeaPad Slim 5 Ryzen 7 Hexa Core 5700U,65990,AMD Ryzen 7 Hexa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/e/q/-original-imagmmnamgzjnq9q.jpeg?q=70,15.6,4.0,4.0,1.0,Lenovo,Windows,AMD, Home/Everyday use
